#EEP,M/Mo,LogTeff,LogG,LogL/Lo,Gaia_G,Gaia_BP,Gaia_RP
56,0.592892,3.7064,4.7053,-0.7153,6.5264,6.9307,5.9567
57,0.597842,3.7097,4.7015,-0.6948,6.4693,6.8657,5.9066
58,0.602747,3.7129,4.6975,-0.6745,6.4134,6.8023,5.8573
59,0.60761,3.716,4.6934,-0.6544,6.3584,6.7403,5.8086
60,0.612427,3.7191,4.6893,-0.6347,6.3046,6.6798,5.7607
61,0.617203,3.722,4.685,-0.615,6.2514,6.6202,5.7134
62,0.621943,3.7249,4.6806,-0.5955,6.1992,6.5617,5.6669
63,0.626654,3.7278,4.6761,-0.5762,6.1476,6.5038,5.6209
64,0.631336,3.7307,4.6714,-0.5571,6.0967,6.447,5.5756
65,0.635998,3.7334,4.6666,-0.538,6.0462,6.3903,5.5307
66,0.640665,3.7362,4.6617,-0.5189,5.996,6.3343,5.486
67,0.645324,3.7389,4.6565,-0.4998,5.946,6.2785,5.4414
68,0.649958,3.7415,4.6512,-0.4809,5.8966,6.2238,5.3973
69,0.654549,3.7441,4.6458,-0.462,5.8477,6.1696,5.3533
70,0.659071,3.7465,4.6401,-0.4436,5.8,6.117,5.3103
71,0.663507,3.749,4.6344,-0.4254,5.753,6.0654,5.2679
72,0.667832,3.7512,4.6285,-0.4077,5.7077,6.0158,5.2267
73,0.672033,3.7534,4.6228,-0.3904,5.6636,5.9676,5.1867
74,0.676109,3.7555,4.6171,-0.3736,5.6208,5.9209,5.1478
75,0.680047,3.7575,4.6112,-0.3573,5.5795,5.8759,5.1102
76,0.683858,3.7594,4.6055,-0.3415,5.5394,5.8323,5.0737
77,0.687549,3.7612,4.5998,-0.3262,5.5008,5.7903,5.0383
78,0.691136,3.7631,4.5942,-0.3111,5.4628,5.7492,5.0039
79,0.694625,3.7647,4.5885,-0.2965,5.4262,5.7093,4.9705
80,0.698033,3.7665,4.5831,-0.2821,5.39,5.6698,4.9377
81,0.701366,3.7681,4.5775,-0.268,5.3548,5.6315,4.9057
82,0.706074,3.7704,4.5697,-0.248,5.3048,5.5771,4.8603
83,0.710796,3.7727,4.5617,-0.2277,5.2545,5.5225,4.8147
84,0.715536,3.775,4.5536,-0.2073,5.2037,5.4674,4.7686
85,0.720283,3.7774,4.5453,-0.1867,5.1527,5.4121,4.7222
86,0.725029,3.7797,4.5367,-0.1661,5.1014,5.3567,4.6754
87,0.729764,3.7821,4.5279,-0.1453,5.0498,5.3011,4.6281
88,0.734471,3.7843,4.519,-0.1244,4.9981,5.2456,4.5808
89,0.739125,3.7865,4.5098,-0.1035,4.9465,5.1902,4.5334
90,0.743699,3.7887,4.5004,-0.0828,4.8951,5.1353,4.4862
91,0.748177,3.7908,4.4908,-0.0623,4.8443,5.0812,4.4393
92,0.75255,3.7928,4.481,-0.0419,4.7939,5.0276,4.3926
93,0.756809,3.7947,4.471,-0.0219,4.7442,4.9748,4.3465
94,0.760946,3.7966,4.4609,-0.002,4.6951,4.9227,4.301
95,0.764961,3.7983,4.4507,0.0175,4.6468,4.8716,4.2561
96,0.768866,3.8,4.4404,0.0369,4.5988,4.8209,4.2115
97,0.772668,3.8016,4.4299,0.0561,4.5515,4.7711,4.1674
98,0.776372,3.8032,4.4193,0.0751,4.5044,4.7215,4.1235
99,0.779987,3.8047,4.4085,0.0938,4.458,4.6727,4.0801
100,0.783525,3.8062,4.3977,0.1126,4.4116,4.6239,4.0366
101,0.786975,3.8076,4.3864,0.1311,4.3659,4.576,3.9937
102,0.790336,3.8089,4.3753,0.1496,4.32,4.528,3.9507
103,0.793613,3.8101,4.3638,0.1678,4.2749,4.4809,3.9081
104,0.796811,3.8114,4.3523,0.1861,4.2299,4.4338,3.8657
105,0.799932,3.8125,4.3406,0.204,4.1852,4.3874,3.8235
106,0.802976,3.8137,4.3289,0.2219,4.1408,4.3412,3.7816
107,0.80594,3.8147,4.317,0.2396,4.0969,4.2956,3.7399
108,0.808831,3.8158,4.3052,0.2572,4.0533,4.2503,3.6986
109,0.811658,3.8168,4.2933,0.2745,4.0102,4.2057,3.6576
110,0.814425,3.8177,4.2813,0.2917,3.9674,4.1614,3.6169
111,0.817142,3.8186,4.2692,0.3087,3.925,4.1176,3.5764
112,0.818005,3.8189,4.2653,0.3143,3.911,4.1032,3.5632
113,0.818867,3.8192,4.2613,0.32,3.8969,4.0886,3.5498
114,0.819729,3.8195,4.2573,0.3256,3.8828,4.0739,3.5362
115,0.82059,3.8198,4.2533,0.3314,3.8684,4.0591,3.5226
116,0.821451,3.8201,4.2491,0.3372,3.8539,4.0442,3.5087
117,0.82231,3.8203,4.2447,0.3431,3.8394,4.0292,3.4947
118,0.823167,3.8207,4.2403,0.349,3.8245,4.014,3.4805
119,0.824022,3.8208,4.2357,0.355,3.8096,3.9987,3.466
120,0.824874,3.8211,4.2309,0.361,3.7945,3.9833,3.4514
121,0.825722,3.8212,4.2259,0.3672,3.7791,3.9677,3.4366
122,0.826568,3.8214,4.2208,0.3734,3.7637,3.952,3.4214
123,0.827411,3.8215,4.2155,0.3796,3.748,3.9361,3.4061
124,0.82825,3.8216,4.2101,0.3859,3.7321,3.92,3.3907
125,0.829087,3.8218,4.2047,0.3923,3.7162,3.9038,3.375
126,0.82992,3.8218,4.1991,0.3988,3.7001,3.8876,3.3591
127,0.830751,3.8219,4.1933,0.4052,3.6838,3.8712,3.3431
128,0.831578,3.822,4.1874,0.4117,3.6674,3.8546,3.3269
129,0.832401,3.822,4.1815,0.4184,3.6509,3.8379,3.3105
130,0.833219,3.822,4.1753,0.425,3.6341,3.8212,3.294
131,0.834034,3.8221,4.1691,0.4317,3.6172,3.8043,3.2772
132,0.834842,3.822,4.1626,0.4385,3.6002,3.7872,3.2602
133,0.835646,3.822,4.1559,0.4453,3.583,3.7701,3.2429
134,0.836442,3.8219,4.1489,0.4522,3.5656,3.7528,3.2254
135,0.837232,3.8217,4.1418,0.4592,3.548,3.7354,3.2077
136,0.838016,3.8215,4.1345,0.4662,3.5302,3.7179,3.1898
137,0.838792,3.8213,4.1271,0.4733,3.5123,3.7002,3.1715
138,0.839561,3.8211,4.1193,0.4804,3.4943,3.6825,3.1531
139,0.840322,3.8208,4.1114,0.4876,3.476,3.6646,3.1344
140,0.841075,3.8205,4.1031,0.4949,3.4577,3.6467,3.1155
141,0.841818,3.82,4.0947,0.5022,3.4391,3.6286,3.0963
142,0.842553,3.8196,4.086,0.5096,3.4204,3.6105,3.0768
143,0.843277,3.8191,4.0769,0.517,3.4015,3.5923,3.0571
144,0.84399,3.8186,4.0676,0.5245,3.3824,3.574,3.0371
145,0.844692,3.818,4.0581,0.5321,3.3632,3.5556,3.0168
146,0.845383,3.8174,4.0481,0.5397,3.3439,3.5372,2.9962
147,0.846061,3.8166,4.0378,0.5473,3.3243,3.5189,2.9753
148,0.846728,3.8158,4.0271,0.5551,3.3047,3.5004,2.9541
149,0.84738,3.8149,4.0161,0.5628,3.2849,3.482,2.9325
150,0.84802,3.8138,4.0046,0.5706,3.2649,3.4636,2.9105
151,0.848644,3.8128,3.9926,0.5784,3.2448,3.4453,2.8881
152,0.849254,3.8115,3.9801,0.5863,3.2245,3.4269,2.8653
153,0.849849,3.8102,3.9672,0.5941,3.2041,3.4088,2.8422
154,0.850428,3.8087,3.9536,0.6021,3.1838,3.3908,2.8188
155,0.850992,3.807,3.9396,0.6099,3.1633,3.3729,2.795
156,0.85154,3.8053,3.9249,0.6179,3.1429,3.3554,2.7709
157,0.852072,3.8033,3.9093,0.6258,3.1226,3.3382,2.7467
158,0.852587,3.8011,3.8928,0.6336,3.1026,3.3216,2.7223
159,0.853088,3.7987,3.8755,0.6415,3.0828,3.3054,2.6981
160,0.853575,3.796,3.8575,0.6493,3.0632,3.2898,2.6737
161,0.854046,3.7931,3.8384,0.6569,3.0439,3.275,2.6489
162,0.854433,3.7905,3.8216,0.6632,3.0279,3.2631,2.628
163,0.854819,3.7876,3.8044,0.6696,3.012,3.2518,2.6067
164,0.855203,3.7848,3.7866,0.6758,2.9962,3.2409,2.5853
165,0.855587,3.7816,3.7682,0.6819,2.9809,3.2309,2.5639
166,0.855967,3.7779,3.7476,0.6877,2.9666,3.2228,2.5423
167,0.856336,3.773,3.7232,0.6931,2.9535,3.218,2.5201
168,0.856704,3.7682,3.6984,0.6985,2.9409,3.2141,2.4978
169,0.857076,3.7641,3.6762,0.7044,2.9272,3.208,2.476
170,0.857443,3.7605,3.6556,0.7109,2.9121,3.1994,2.4538
171,0.857793,3.7572,3.6355,0.7182,2.8955,3.1891,2.4306
172,0.858121,3.7542,3.6156,0.7261,2.8772,3.1765,2.4063
173,0.858427,3.7515,3.5965,0.7347,2.8569,3.1614,2.3809
174,0.858708,3.7492,3.578,0.7441,2.8351,3.144,2.3544
175,0.858966,3.7471,3.5601,0.7539,2.8119,3.1247,2.3273
176,0.859205,3.7455,3.543,0.7642,2.7876,3.1038,2.2997
177,0.859429,3.744,3.5269,0.7747,2.7623,3.0812,2.2716
178,0.859639,3.7427,3.511,0.7853,2.7369,3.0584,2.2436
179,0.85984,3.7415,3.4957,0.7962,2.7108,3.0346,2.2153
180,0.860033,3.7405,3.4808,0.807,2.6846,3.0103,2.1871
181,0.86022,3.7396,3.4662,0.818,2.658,2.9855,2.1589
182,0.86045,3.7385,3.4482,0.8318,2.6244,2.954,2.1233
183,0.860678,3.7375,3.4302,0.846,2.5899,2.9214,2.0869
184,0.860905,3.7366,3.4122,0.8605,2.5546,2.8877,2.0499
185,0.861131,3.7358,3.3943,0.8752,2.5187,2.8535,2.0125
186,0.861355,3.735,3.3765,0.8901,2.4824,2.8186,1.9747
187,0.861578,3.7343,3.3587,0.9051,2.4454,2.7831,1.9365
188,0.861802,3.7337,3.3409,0.9203,2.4083,2.7473,1.898
189,0.862024,3.733,3.3232,0.9356,2.3708,2.7111,1.8594
190,0.862246,3.7323,3.3054,0.951,2.3329,2.6744,1.8204
191,0.862466,3.7318,3.2876,0.9665,2.2947,2.6373,1.7811
192,0.862686,3.7312,3.2698,0.9822,2.2561,2.5998,1.7415
193,0.862904,3.7307,3.2519,0.9982,2.217,2.5619,1.7013
194,0.863122,3.7301,3.2339,1.0142,2.1777,2.5237,1.661
195,0.863339,3.7296,3.2157,1.0304,2.1378,2.4847,1.6202
196,0.863554,3.7291,3.1973,1.0468,2.0972,2.4452,1.5786
197,0.863765,3.7286,3.1785,1.0638,2.0554,2.4044,1.5359
198,0.863973,3.7281,3.1591,1.0811,2.0128,2.3628,1.4922
199,0.864177,3.7276,3.1395,1.0988,1.9692,2.3203,1.4476
200,0.864378,3.7271,3.1193,1.117,1.9244,2.2767,1.4019
201,0.864573,3.7265,3.0986,1.1357,1.8783,2.2317,1.3548
202,0.864761,3.726,3.0772,1.155,1.8305,2.185,1.3059
203,0.864942,3.7254,3.0549,1.175,1.7815,2.1373,1.2556
204,0.865119,3.7249,3.0326,1.1954,1.7311,2.088,1.2043
205,0.86529,3.7243,3.0094,1.2161,1.6798,2.0381,1.1518
206,0.865456,3.7236,2.9857,1.2373,1.6278,1.9874,1.0984
207,0.865618,3.7229,2.9615,1.2589,1.5749,1.9361,1.0441
208,0.865774,3.7222,2.9369,1.2807,1.5213,1.884,0.989
209,0.865927,3.7215,2.912,1.3029,1.467,1.8312,0.9333
210,0.866074,3.7208,2.8867,1.3252,1.4119,1.7779,0.8767
211,0.866216,3.72,2.8609,1.3479,1.3562,1.724,0.8195
212,0.866354,3.7192,2.8348,1.3709,1.3,1.6695,0.7616
213,0.866488,3.7184,2.8083,1.3941,1.2432,1.6145,0.7031
214,0.866617,3.7175,2.7817,1.4175,1.1859,1.559,0.6439
215,0.866741,3.7167,2.7547,1.4413,1.1279,1.503,0.5843
216,0.86686,3.7157,2.7271,1.4651,1.0697,1.447,0.5241
217,0.866882,3.7156,2.7221,1.4695,1.0589,1.4365,0.513
218,0.866903,3.7154,2.7171,1.4739,1.0481,1.4262,0.5019
219,0.866925,3.7153,2.7119,1.4784,1.0372,1.4156,0.4906
220,0.866946,3.7151,2.7067,1.4829,1.0262,1.405,0.4793
221,0.866968,3.7149,2.7016,1.4874,1.0153,1.3945,0.468
222,0.866988,3.7147,2.6965,1.4919,1.0043,1.3838,0.4566
223,0.86701,3.7146,2.6912,1.4965,0.9931,1.3731,0.4451
224,0.867031,3.7144,2.686,1.501,0.982,1.3623,0.4336
225,0.867051,3.7142,2.6807,1.5056,0.9708,1.3516,0.4221
226,0.867072,3.7141,2.6755,1.5102,0.9596,1.3407,0.4106
227,0.86727,3.7123,2.6228,1.5559,0.8482,1.2334,0.2955
228,0.867441,3.7105,2.5724,1.5994,0.7424,1.1318,0.186
229,0.867608,3.7087,2.5186,1.6458,0.63,1.0239,0.0695
230,0.867757,3.7068,2.4654,1.6917,0.5185,0.917,-0.0459
231,0.86789,3.7046,2.4096,1.7389,0.405,0.8091,-0.1641
232,0.868013,3.7027,2.358,1.7825,0.2999,0.7092,-0.2737
233,0.868124,3.7008,2.3094,1.8235,0.201,0.6152,-0.3767
234,0.868229,3.6989,2.2613,1.8641,0.103,0.5221,-0.479
235,0.868324,3.6973,2.2196,1.8995,0.0177,0.4409,-0.5679
236,0.868414,3.6963,2.1914,1.9239,-0.0419,0.3836,-0.6295
237,0.868504,3.6954,2.1636,1.9482,-0.1014,0.3263,-0.691
238,0.868588,3.6932,2.1108,1.9922,-0.2064,0.2276,-0.8014
239,0.868666,3.6911,2.0605,2.0341,-0.3065,0.1335,-0.9064
240,0.868737,3.6892,2.0149,2.072,-0.397,0.0485,-1.0014
241,0.868803,3.6877,1.9807,2.1003,-0.4641,-0.0143,-1.072
242,0.868867,3.6876,1.9774,2.1032,-0.4708,-0.0205,-1.0789
243,0.868934,3.6863,1.9455,2.1299,-0.5341,-0.08,-1.1454
244,0.868997,3.6837,1.8891,2.1761,-0.6433,-0.1819,-1.2606
245,0.869053,3.6812,1.8331,2.222,-0.7513,-0.2823,-1.3746
246,0.869104,3.6786,1.7784,2.2667,-0.8561,-0.3796,-1.4854
247,0.869151,3.6761,1.7229,2.3119,-0.9622,-0.4779,-1.5977
248,0.869192,3.6736,1.6689,2.3559,-1.0651,-0.5731,-1.7067
249,0.86923,3.6712,1.6178,2.3974,-1.1615,-0.6618,-1.809
250,0.869265,3.6688,1.568,2.4376,-1.2544,-0.7471,-1.9079
251,0.869296,3.6665,1.5197,2.4766,-1.3443,-0.8294,-2.0036
252,0.869324,3.6641,1.4718,2.5152,-1.4327,-0.9102,-2.0979
253,0.86935,3.6617,1.4247,2.5527,-1.5183,-0.9879,-2.1894
254,0.869374,3.6593,1.3785,2.5893,-1.6016,-1.0631,-2.2787
255,0.869396,3.6569,1.333,2.6253,-1.6826,-1.136,-2.3657
256,0.869416,3.6545,1.2883,2.6604,-1.7617,-1.2067,-2.4508
257,0.869435,3.6521,1.2442,2.695,-1.839,-1.2757,-2.5343
258,0.869453,3.6498,1.201,2.7289,-1.9144,-1.3427,-2.6157
259,0.869469,3.6475,1.1584,2.762,-1.9877,-1.4075,-2.6952
260,0.869484,3.6452,1.1168,2.7943,-2.0589,-1.4704,-2.7726
261,0.869497,3.6428,1.0761,2.8257,-2.1278,-1.5308,-2.8475
262,0.86951,3.6405,1.0356,2.857,-2.1957,-1.59,-2.9215
263,0.869523,3.6382,0.9962,2.8873,-2.2612,-1.6471,-2.9931
264,0.869534,3.6359,0.9573,2.9171,-2.3255,-1.7028,-3.0634
265,0.869544,3.6336,0.9191,2.9461,-2.3871,-1.7557,-3.1311
266,0.869554,3.6314,0.8814,2.9747,-2.4474,-1.8071,-3.1977
267,0.869563,3.629,0.8442,3.0027,-2.5061,-1.8567,-3.2626
268,0.869572,3.6269,0.808,3.0301,-2.563,-1.9048,-3.3256
269,0.869581,3.6247,0.7726,3.0568,-2.6187,-1.9518,-3.3873
270,0.869588,3.6225,0.7378,3.0831,-2.6733,-1.998,-3.448
271,0.869596,3.6205,0.7037,3.1088,-2.7265,-2.0427,-3.5071
272,0.869602,3.6185,0.6704,3.1341,-2.7785,-2.0864,-3.565
273,0.869609,3.6165,0.6379,3.1587,-2.8291,-2.129,-3.6212
274,0.869615,3.6146,0.6061,3.1829,-2.8785,-2.1706,-3.6763
275,0.86962,3.6127,0.5751,3.2064,-2.9262,-2.2105,-3.7298
276,0.869626,3.6109,0.5448,3.2294,-2.9726,-2.2492,-3.7819
277,0.869631,3.6091,0.5151,3.2519,-3.017,-2.2851,-3.832
278,0.869636,3.6074,0.4869,3.2734,-3.0605,-2.3212,-3.8808
279,0.869676,3.6059,0.4621,3.2926,-3.0992,-2.3531,-3.9242
