#EEP,M/Mo,LogTeff,LogG,LogL/Lo,Gaia_G,Gaia_BP,Gaia_RP
76,2.765104,4.2909,3.9934,3.116,-1.5295,-1.7367,-1.1886
77,2.81349,4.2897,3.9302,3.189,-1.699,-1.9026,-1.365
78,2.811245,4.2785,3.8949,3.1754,-1.7122,-1.9079,-1.3938
79,2.823167,4.2713,3.8544,3.1885,-1.7686,-1.9583,-1.4622
80,2.828659,4.2624,3.8142,3.1939,-1.8137,-1.9964,-1.5206
81,2.736581,4.235,3.8279,3.041,-1.5225,-1.681,-1.2735
82,2.739906,4.23,3.804,3.0438,-1.5506,-1.7057,-1.3086
83,2.74426,4.2249,3.7799,3.0491,-1.5832,-1.7349,-1.3472
84,2.74918,4.2199,3.7545,3.0539,-1.6182,-1.7665,-1.3882
85,2.754103,4.2148,3.7293,3.06,-1.6543,-1.7987,-1.4295
86,2.758198,4.2093,3.7044,3.0644,-1.6887,-1.8292,-1.4707
87,2.75968,4.2035,3.6784,3.0658,-1.7171,-1.8538,-1.5058
88,2.682817,4.1904,3.7354,2.9326,-1.4355,-1.5624,-1.2436
89,2.673885,4.1838,3.7221,2.9156,-1.4201,-1.5421,-1.2366
90,2.670426,4.1785,3.7036,2.9115,-1.4303,-1.5483,-1.254
91,2.455316,4.1281,3.8073,2.5384,-0.7197,-0.8047,-0.6003
92,2.458721,4.1257,3.7934,2.5412,-0.7408,-0.8236,-0.6237
93,2.462855,4.1224,3.7783,2.5453,-0.7661,-0.8475,-0.6516
94,2.466921,4.1194,3.7611,2.5502,-0.7946,-0.8741,-0.6824
95,2.469972,4.1153,3.7437,2.5541,-0.8226,-0.9007,-0.7139
96,2.470775,4.1115,3.7258,2.5561,-0.8477,-0.9227,-0.7413
97,2.467664,4.107,3.7086,2.5527,-0.8633,-0.936,-0.7608
98,2.456682,4.1021,3.6997,2.5374,-0.8502,-0.9203,-0.7523
99,2.29101,4.0917,3.9087,2.2386,-0.1497,-0.2131,-0.0633
100,2.271172,4.0884,3.9308,2.1981,-0.0642,-0.1266,0.0201
101,2.258446,4.0864,3.9456,2.1703,-0.0078,-0.0684,0.0752
102,2.247554,4.0842,3.9588,2.1457,0.0425,-0.0181,0.1235
103,2.248178,4.0835,3.9578,2.1418,0.0446,-0.0155,0.1262
104,2.236386,4.0822,3.9763,2.1144,0.1058,0.0462,0.1865
105,2.224872,4.0809,3.9969,2.0864,0.1701,0.1109,0.2505
106,2.215245,4.0806,4.0162,2.0631,0.2249,0.1657,0.3054
107,2.20829,4.0805,4.0292,2.0468,0.2643,0.2046,0.3449
108,2.204374,4.0806,4.0381,2.0381,0.2885,0.2288,0.3686
109,2.20267,4.0813,4.0442,2.0345,0.3017,0.2419,0.3821
110,2.20258,4.0833,4.0492,2.0354,0.3103,0.2501,0.3906
111,2.203152,4.0855,4.0565,2.0381,0.3188,0.2582,0.4003
112,2.203219,4.0858,4.0575,2.0385,0.3202,0.2593,0.4014
113,2.20329,4.0862,4.0588,2.0385,0.3215,0.2613,0.4027
114,2.203371,4.0866,4.0595,2.039,0.3233,0.262,0.4045
115,2.203463,4.0874,4.061,2.0394,0.3246,0.2636,0.4053
116,2.203553,4.0874,4.0616,2.0395,0.3254,0.2645,0.4064
117,2.203659,4.0879,4.0627,2.04,0.3275,0.2667,0.4085
118,2.203764,4.0879,4.0641,2.0406,0.3296,0.2681,0.4101
119,2.203875,4.0881,4.0641,2.0403,0.3305,0.2692,0.4107
120,2.20399,4.0887,4.0655,2.0409,0.3324,0.2716,0.4128
121,2.204109,4.0889,4.0666,2.0412,0.3345,0.2737,0.4149
122,2.204219,4.0892,4.0674,2.0415,0.3361,0.2755,0.4159
123,2.204332,4.0899,4.0692,2.0422,0.3388,0.2778,0.4179
124,2.204433,4.0898,4.0695,2.0419,0.3404,0.2797,0.4198
125,2.204526,4.0899,4.0704,2.0424,0.3424,0.2817,0.4209
126,2.204614,4.0908,4.0717,2.0431,0.3445,0.2841,0.4229
127,2.204678,4.0906,4.0727,2.0429,0.3466,0.2861,0.4246
128,2.204752,4.0914,4.0736,2.0437,0.3489,0.2886,0.4262
129,2.204842,4.0914,4.0744,2.0431,0.3519,0.2917,0.4286
130,2.204938,4.092,4.0754,2.043,0.3547,0.2946,0.4311
131,2.205046,4.0922,4.0767,2.0427,0.3581,0.298,0.4336
132,2.205167,4.0918,4.0781,2.0425,0.3617,0.3008,0.4364
133,2.205317,4.0927,4.0797,2.0426,0.3651,0.3053,0.4403
134,2.205516,4.0929,4.0816,2.0421,0.3698,0.3096,0.4443
135,2.205703,4.0937,4.084,2.0419,0.3745,0.3136,0.4492
136,2.20588,4.0949,4.089,2.0426,0.3798,0.3192,0.4556
137,2.206074,4.0961,4.0947,2.0432,0.3886,0.3269,0.4641
138,2.206279,4.0982,4.1015,2.0445,0.3969,0.3351,0.4736
139,2.206465,4.0996,4.106,2.0459,0.4032,0.3403,0.4805
140,2.206639,4.1022,4.1123,2.0467,0.4117,0.3478,0.4896
141,2.206766,4.1042,4.1203,2.0485,0.4201,0.3556,0.4994
142,2.206876,4.1061,4.1272,2.051,0.4273,0.3617,0.5071
143,2.206806,4.1103,4.1372,2.0559,0.4377,0.3704,0.5199
144,2.206867,4.1209,4.1575,2.0789,0.4376,0.3647,0.526
145,2.206978,4.1343,4.1802,2.1101,0.4327,0.3531,0.5302
146,2.207247,4.152,4.2177,2.143,0.4425,0.3544,0.5521
147,2.207504,4.1607,4.2631,2.1333,0.5135,0.4207,0.6296
148,2.207642,4.1592,4.2838,2.1062,0.5733,0.4809,0.6884
149,2.207748,4.1556,4.2981,2.078,0.6232,0.5323,0.736
150,2.207877,4.1515,4.3064,2.0525,0.6595,0.571,0.7714
151,2.208055,4.1436,4.2986,2.0296,0.673,0.5879,0.7804
152,2.208199,4.1389,4.289,2.0186,0.672,0.5902,0.7764
153,2.208323,4.1338,4.2762,2.0128,0.6632,0.5831,0.7638
154,2.208395,4.1312,4.2609,2.0173,0.6383,0.5598,0.7368
155,2.208384,4.1317,4.2547,2.0248,0.62,0.5415,0.7191
156,2.208308,4.1329,4.2516,2.0334,0.6032,0.5239,0.7046
157,2.208168,4.1346,4.2481,2.0439,0.5838,0.5028,0.687
158,2.207994,4.1362,4.2427,2.0532,0.5615,0.4805,0.6665
159,2.20781,4.1352,4.2311,2.063,0.5323,0.4511,0.6377
160,2.207641,4.1334,4.2144,2.0725,0.4958,0.4156,0.6012
161,2.20751,4.1308,4.193,2.0825,0.4556,0.3762,0.5589
162,2.207145,4.1284,4.1753,2.0908,0.4179,0.3393,0.5214
163,2.206872,4.1252,4.1561,2.0979,0.3784,0.3009,0.4819
164,2.206729,4.1223,4.1358,2.1042,0.3388,0.2618,0.442
165,2.206723,4.1186,4.1178,2.1095,0.3028,0.2268,0.4068
166,2.20684,4.1163,4.103,2.1129,0.2722,0.196,0.3792
167,2.207029,4.114,4.0927,2.1157,0.2478,0.1701,0.3571
168,2.20728,4.1124,4.0853,2.1185,0.2262,0.1474,0.3398
169,2.207564,4.1121,4.0809,2.1199,0.2076,0.1284,0.3245
170,2.207877,4.1121,4.0779,2.122,0.1912,0.109,0.3127
171,2.208211,4.1123,4.0769,2.1238,0.1743,0.0906,0.3023
172,2.208567,4.1125,4.077,2.1258,0.1566,0.0684,0.293
173,2.208938,4.1133,4.0778,2.1278,0.1365,0.0426,0.2852
174,2.209323,4.1142,4.0797,2.1296,0.1145,0.0137,0.2762
175,2.209717,4.1151,4.0809,2.1319,0.0903,-0.0164,0.264
176,2.210125,4.1162,4.0827,2.134,0.064,-0.0485,0.2498
177,2.210543,4.117,4.0843,2.1368,0.0358,-0.0823,0.2326
178,2.210963,4.1181,4.0852,2.1391,0.005,-0.1185,0.2145
179,2.211388,4.1186,4.0867,2.1422,-0.0268,-0.1575,0.1949
180,2.211801,4.1198,4.0872,2.1454,-0.0619,-0.199,0.1732
181,2.212223,4.1204,4.0872,2.1477,-0.0974,-0.2403,0.1474
182,2.212452,4.1248,4.1033,2.15,-0.1232,-0.2741,0.1345
183,2.212694,4.1301,4.1209,2.1521,-0.1522,-0.3102,0.1175
184,2.212955,4.1354,4.1392,2.1552,-0.1866,-0.356,0.1014
185,2.213219,4.1405,4.1581,2.1586,-0.234,-0.423,0.087
186,2.213481,4.1455,4.1721,2.163,-0.2897,-0.5026,0.0684
187,2.213742,4.1485,4.1796,2.1678,-0.3516,-0.5834,0.0341
188,2.213987,4.1496,4.1762,2.1752,-0.4217,-0.6674,-0.0179
189,2.214243,4.1478,4.1628,2.1833,-0.4975,-0.7545,-0.0814
190,2.214517,4.1449,4.1396,2.1934,-0.5796,-0.8442,-0.1564
191,2.214801,4.1398,4.1076,2.2059,-0.6656,-0.9368,-0.2395
192,2.215116,4.1329,4.0661,2.2191,-0.7503,-1.0198,-0.333
193,2.215468,4.1241,4.0166,2.2353,-0.8287,-1.0848,-0.4435
194,2.215855,4.1153,3.9611,2.2536,-0.9068,-1.1457,-0.5607
195,2.216228,4.1055,3.9033,2.2726,-0.9832,-1.2092,-0.6671
196,2.216581,4.0955,3.8452,2.292,-1.0552,-1.2712,-0.7661
197,2.216856,4.0857,3.7869,2.3108,-1.1213,-1.3279,-0.8601
198,2.21703,4.075,3.7286,2.3272,-1.1768,-1.3744,-0.9442
199,2.217072,4.0641,3.6767,2.3346,-1.208,-1.3955,-1.0065
200,2.217062,4.0502,3.6278,2.3271,-1.1992,-1.3729,-1.0338
201,2.217063,4.0322,3.5702,2.3133,-1.1699,-1.322,-1.0487
202,2.217094,4.0115,3.5031,2.2964,-1.1319,-1.2571,-1.0596
203,2.217144,3.9877,3.4275,2.2796,-1.0916,-1.1868,-1.0709
204,2.217234,3.9638,3.3451,2.2634,-1.0515,-1.1119,-1.0846
205,2.21735,3.9393,3.2641,2.2468,-1.0097,-1.035,-1.0956
206,2.217452,3.9162,3.1902,2.2289,-0.962,-0.9525,-1.0974
207,2.2175,3.8965,3.1376,2.2026,-0.8943,-0.8558,-1.0713
208,2.217548,3.8784,3.1086,2.1608,-0.786,-0.7178,-1.0009
209,2.217722,3.8606,3.0786,2.1185,-0.6734,-0.5745,-0.9249
210,2.217845,3.8467,3.0563,2.0833,-0.5813,-0.4585,-0.8618
211,2.217856,3.8362,3.051,2.0472,-0.4859,-0.3453,-0.788
212,2.217766,3.8277,3.0645,2.0008,-0.3672,-0.2121,-0.6874
213,2.217679,3.8199,3.0881,1.9451,-0.2258,-0.0558,-0.5614
214,2.217626,3.812,3.1154,1.8861,-0.0748,0.1096,-0.4265
215,2.21761,3.804,3.1423,1.8269,0.0787,0.2775,-0.2888
216,2.217641,3.7959,3.1656,1.7697,0.2268,0.4418,-0.158
217,2.217565,3.7948,3.1749,1.7574,0.2576,0.4744,-0.1285
218,2.217483,3.7938,3.1841,1.745,0.2892,0.5069,-0.0987
219,2.21741,3.793,3.1933,1.7332,0.3204,0.5394,-0.0693
220,2.217338,3.792,3.2021,1.7204,0.3507,0.5715,-0.0407
221,2.217262,3.7913,3.21,1.709,0.381,0.6039,-0.0118
222,2.217189,3.7902,3.2183,1.6972,0.4112,0.6355,0.0167
223,2.217121,3.7896,3.2262,1.6853,0.4415,0.6675,0.0443
224,2.217054,3.7884,3.234,1.674,0.4707,0.699,0.0718
225,2.216995,3.7873,3.241,1.6626,0.4996,0.7296,0.0977
226,2.216932,3.7867,3.2475,1.6513,0.5275,0.7593,0.1247
227,2.216487,3.7773,3.2804,1.5823,0.7081,0.9578,0.2864
228,2.215593,3.7728,3.3317,1.5136,0.8836,1.1412,0.4529
229,2.2148,3.7709,3.3691,1.467,1.0001,1.2621,0.566
230,2.214416,3.7672,3.3716,1.4499,1.0465,1.3153,0.605
231,2.213546,3.7667,3.4113,1.4104,1.1454,1.4137,0.705
232,2.213169,3.7654,3.4153,1.401,1.1705,1.4412,0.7282
233,2.212733,3.7647,3.4294,1.3831,1.2154,1.4874,0.7707
234,2.212209,3.7643,3.4475,1.3637,1.2633,1.5351,0.8182
235,2.211801,3.764,3.4626,1.3471,1.3044,1.5766,0.8586
236,2.211648,3.7628,3.459,1.3458,1.3089,1.5839,0.8606
237,2.211177,3.7634,3.4824,1.323,1.3638,1.6376,0.9157
238,2.21122,3.7623,3.4697,1.332,1.3422,1.6191,0.8926
239,2.211014,3.7625,3.4789,1.3222,1.3632,1.6396,0.913
240,2.211072,3.7618,3.469,1.3302,1.3439,1.6218,0.8928
241,2.210953,3.7616,3.4733,1.3265,1.3531,1.6303,0.9015
242,2.211082,3.7614,3.4624,1.3347,1.3307,1.6092,0.8781
243,2.211248,3.7612,3.4493,1.346,1.3022,1.5809,0.8484
244,2.211299,3.761,3.4461,1.3495,1.2916,1.5701,0.8385
245,2.211424,3.7605,3.4371,1.3575,1.2715,1.5493,0.818
246,2.211462,3.7607,3.4378,1.3584,1.2669,1.5439,0.8135
247,2.211744,3.7609,3.4302,1.3659,1.2439,1.5193,0.7919
248,2.211951,3.7619,3.4404,1.3594,1.2549,1.5268,0.8059
249,2.212299,3.7616,3.4361,1.3634,1.2409,1.5112,0.7924
250,2.212483,3.7623,3.4429,1.359,1.2501,1.5179,0.8037
251,2.212824,3.7615,3.423,1.3751,1.2105,1.4799,0.7626
252,2.213137,3.7606,3.4065,1.3881,1.1792,1.4491,0.7294
253,2.213399,3.7601,3.3956,1.3969,1.1577,1.4289,0.7077
254,2.213711,3.7597,3.384,1.4064,1.1352,1.4062,0.6846
255,2.214049,3.7587,3.3708,1.418,1.107,1.3781,0.6564
256,2.214304,3.7586,3.3637,1.4244,1.0906,1.3607,0.6396
257,2.214689,3.7582,3.3406,1.4441,1.0437,1.3143,0.5913
258,2.214935,3.757,3.3095,1.4707,0.9793,1.2525,0.5259
259,2.215148,3.7533,3.2326,1.5341,0.8277,1.1089,0.3673
260,2.215366,3.7465,3.0765,1.6612,0.5256,0.8256,0.0487
261,2.21545,3.7384,2.9093,1.796,0.2055,0.5266,-0.2898
262,2.215065,3.7358,2.8616,1.8354,0.1113,0.4381,-0.3876
263,2.21503,3.7372,2.888,1.814,0.1634,0.4857,-0.3328
264,2.215011,3.7393,2.9286,1.7809,0.2415,0.5575,-0.2501
265,2.215048,3.7411,2.9644,1.7527,0.308,0.6189,-0.1783
266,2.215036,3.7432,3.0038,1.7212,0.3816,0.6869,-0.0996
267,2.215148,3.7445,3.0351,1.6967,0.439,0.7391,-0.0381
268,2.215252,3.746,3.0631,1.6746,0.4915,0.786,0.0172
269,2.215363,3.7477,3.0938,1.6495,0.5491,0.8388,0.0791
270,2.215501,3.7495,3.1295,1.6212,0.6144,0.8981,0.1493
271,2.215668,3.7513,3.1686,1.5897,0.6878,0.9659,0.2275
